Wassertank v1
Modus: Zwei-Punkt-Regler
timestamp [s]; pump rpm [1/min]; pump state; p1 [Pa]; p2 [Pa]; valve status; floatswitch status
1165.6;    0; OFF     ;     0;  8184; 0; 0                                                          
1166.6;    0; OFF     ;     0;  8165; 0; 0                                                          
1167.6;    0; OFF     ;     0;  8160; 0; 0                                                          
1168.6;    0; OFF     ;     0;  8139; 0; 0                                                          
1169.6;    0; OFF     ;     0;  8127; 0; 0                                                          
1170.6;    0; OFF     ;     0;  8118; 0; 0                                                          
1171.6;    0; OFF     ;     0;  8103; 0; 0                                                          
1172.6;    0; OFF     ;     0;  8098; 0; 0                                                          
1173.6;    0; OFF     ;     0;  8092; 0; 0                                                          
1174.6;    0; OFF     ;     0;  8086; 0; 0                                                          
1175.6;    0; OFF     ;     0;  8086; 0; 0                                                          
1176.6;    0; OFF     ;     0;  8085; 0; 0                                                          
1177.6;    0; OFF     ;     0;  8082; 0; 0                                                          
1178.6;    0; OFF     ;     0;  8080; 0; 0                                                          
1179.6;    0; OFF     ;     0;  8070; 0; 0                                                          
1180.6;    0; OFF     ;     0;  8062; 0; 0                                                          
1181.6;    0; OFF     ;     0;  8054; 0; 0                                                          
1182.6;    0; OFF     ;     0;  8036; 0; 0                                                          
1183.6;    0; OFF     ;     0;  8028; 0; 0                                                          
1184.6;    0; OFF     ;     0;  8013; 0; 0                                                          
1185.6;    0; OFF     ;     0;  7991; 0; 0                                                          
1186.6;    0; OFF     ;     0;  7989; 0; 0                                                          
1187.6;    0; OFF     ;     0;  7968; 0; 0                                                          
1188.6;    0; OFF     ;     0;  7948; 0; 0                                                          
1189.6;    0; OFF     ;     0;  7944; 0; 0                                                          
1190.6;    0; OFF     ;     0;  7922; 0; 0                                                          
1191.6;    0; OFF     ;     0;  7910; 0; 0                                                          
1192.6;    0; OFF     ;     0;  7901; 0; 0                                                          
1193.6;    0; OFF     ;     0;  7886; 0; 0                                                          
1194.6;    0; OFF     ;     0;  7881; 0; 0                                                          
1195.6;    0; OFF     ;     0;  7874; 0; 0                                                          
1196.6;    0; OFF     ;     0;  7867; 0; 0                                                          
1197.6;    0; OFF     ;     0;  7867; 0; 0                                                          
1198.6;    0; OFF     ;     0;  7867; 0; 0                                                          
1199.6;    0; OFF     ;     0;  7864; 0; 0                                                          
1200.6;    0; OFF     ;     0;  7863; 0; 0                                                          
1201.6;    0; OFF     ;     0;  7853; 0; 0                                                          
1202.6;    0; OFF     ;     0;  7845; 0; 0                                                          
1203.6;    0; OFF     ;     0;  7838; 0; 0                                                          
1204.6;    0; OFF     ;     0;  7820; 0; 0                                                          
1205.6;    0; OFF     ;     0;  7812; 0; 0                                                          
1206.6;    0; OFF     ;     0;  7797; 0; 0                                                          
1207.6;    0; OFF     ;     0;  7775; 0; 0                                                          
1208.6;    0; OFF     ;     0;  7772; 0; 0                                                          
1209.6;    0; OFF     ;     0;  7751; 0; 0                                                          
1210.6;    0; OFF     ;     0;  7732; 0; 0                                                          
1211.6;    0; OFF     ;     0;  7728; 0; 0                                                          
1212.6;    0; OFF     ;     0;  7706; 0; 0                                                          
1213.6;    0; OFF     ;     0;  7693; 0; 0                                                          
1214.6;    0; OFF     ;     0;  7684; 0; 0                                                          
1215.6;    0; OFF     ;     0;  7668; 0; 0                                                          
1216.6;    0; OFF     ;     0;  7663; 0; 0                                                          
1217.6;    0; OFF     ;     0;  7656; 0; 0                                                          
1218.6;    0; OFF     ;     0;  7649; 0; 0                                                          
1219.6;    0; OFF     ;     0;  7648; 0; 0                                                          
1220.6;    0; OFF     ;     0;  7648; 0; 0                                                          
1221.7;    0; OFF     ;     0;  7645; 0; 0                                                          
1222.7;    0; OFF     ;     0;  7644; 0; 0                                                          
1223.7;    0; OFF     ;     0;  7635; 0; 0                                                          
1224.7;    0; OFF     ;     0;  7628; 0; 0                                                          
1225.7;    0; OFF     ;     0;  7621; 0; 0                                                          
1226.7;    0; OFF     ;     0;  7603; 0; 0                                                          
1227.7;    0; OFF     ;     0;  7595; 0; 0                                                          
1228.7;    0; OFF     ;     0;  7581; 0; 0                                                          
1229.7;    0; OFF     ;     0;  7559; 0; 0                                                          
1230.7;    0; OFF     ;     0;  7556; 0; 0                                                          
1231.7;    0; OFF     ;     0;  7535; 0; 0                                                          
1232.7;    0; OFF     ;     0;  7516; 0; 0                                                          
1233.7;    0; OFF     ;     0;  7511; 0; 0                                                          
1234.7;    0; OFF     ;     0;  7490; 0; 0                                                          
1235.7;    0; OFF     ;     0;  7477; 0; 0                                                          
1236.7;    0; OFF     ;     0;  7468; 0; 0                                                          
1237.7;    0; OFF     ;     0;  7451; 0; 0                                                          
1238.7;    0; OFF     ;     0;  7446; 0; 0                                                          
1239.7;    0; OFF     ;     0;  7438; 0; 0                                                          
1240.7;    0; OFF     ;     0;  7431; 0; 0                                                          
1241.7;    0; OFF     ;     0;  7430; 0; 0                                                          
1242.7;    0; OFF     ;     0;  7429; 0; 0                                                          
1243.7;    0; OFF     ;     0;  7427; 0; 0                                                          
1244.7;    0; OFF     ;     0;  7426; 0; 0                                                          
1245.7;    0; OFF     ;     0;  7418; 0; 0                                                          
1246.7;    0; OFF     ;     0;  7410; 0; 0                                                          
1247.7;    0; OFF     ;     0;  7404; 0; 0                                                          
1248.7;    0; OFF     ;     0;  7387; 0; 0                                                          
1249.7;    0; OFF     ;     0;  7379; 0; 0                                                          
1250.7;    0; OFF     ;     0;  7364; 0; 0                                                          
1251.7;    0; OFF     ;     0;  7343; 0; 0                                                          
1252.7;    0; OFF     ;     0;  7339; 0; 0                                                          
1253.7;    0; OFF     ;     0;  7319; 0; 0                                                          
1254.7;    0; OFF     ;     0;  7299; 0; 0                                                          
1255.7;    0; OFF     ;     0;  7295; 0; 0                                                          
1256.7;    0; OFF     ;     0;  7273; 0; 0                                                          
1257.7;    0; OFF     ;     0;  7259; 0; 0                                                          
1258.7;    0; OFF     ;     0;  7251; 0; 0                                                          
1259.7;    0; OFF     ;     0;  7234; 0; 0                                                          
1260.7;    0; OFF     ;     0;  7228; 0; 0                                                          
1261.7;    0; OFF     ;     0;  7220; 0; 0                                                          
1262.7;    0; OFF     ;     0;  7212; 0; 0                                                          
1263.7;    0; OFF     ;     0;  7211; 0; 0                                                          
1264.7;    0; OFF     ;     0;  7210; 0; 0                                                          
1265.7;    0; OFF     ;     0;  7209; 0; 0                                                          
1266.7;    0; OFF     ;     0;  7208; 0; 0                                                          
1267.7;    0; OFF     ;     0;  7200; 0; 0                                                          
1268.7;    0; OFF     ;     0;  7193; 0; 0                                                          
1269.7;    0; OFF     ;     0;  7187; 0; 0                                                          
1270.7;    0; OFF     ;     0;  7170; 0; 0                                                          
1271.7;    0; OFF     ;     0;  7162; 0; 0                                                          
1272.7;    0; OFF     ;     0;  7148; 0; 0                                                          
1273.7;    0; OFF     ;     0;  7127; 0; 0                                                          
1274.7;    0; OFF     ;     0;  7123; 0; 0                                                          
1275.7;    0; OFF     ;     0;  7103; 0; 0                                                          
1276.7;    0; OFF     ;     0;  7082; 0; 0                                                          
1277.7;    0; OFF     ;     0;  7079; 0; 0                                                          
1278.7;    0; OFF     ;     0;  7057; 0; 0                                                          
1279.7;    0; OFF     ;     0;  7043; 0; 0                                                          
1280.7;    0; OFF     ;     0;  7035; 0; 0                                                          
1281.7;    0; OFF     ;     0;  7017; 0; 0                                                          
1282.7;    0; OFF     ;     0;  7011; 0; 0                                                          
1283.7;    0; OFF     ;     0;  7003; 0; 0                                                          
1284.7;    0; OFF     ;     0;  6994; 0; 0                                                          
1285.7;    0; OFF     ;     0;  6993; 0; 0                                                          
1286.7;    0; OFF     ;     0;  6991; 0; 0                                                          
1287.7;    0; OFF     ;     0;  6990; 0; 0                                                          
1288.7;    0; OFF     ;     0;  6989; 0; 0                                                          
1289.7;    0; OFF     ;     0;  6982; 0; 0                                                          
1290.7;    0; OFF     ;     0;  6975; 0; 0                                                          
1291.7;    0; OFF     ;     0;  6970; 0; 0                                                          
1292.7;    0; OFF     ;     0;  6954; 0; 0                                                          
1293.7;    0; OFF     ;     0;  6945; 0; 0                                                          
1294.7;    0; OFF     ;     0;  6932; 0; 0                                                          
1295.7;    0; OFF     ;     0;  6911; 0; 0                                                          
1296.7;    0; OFF     ;     0;  6906; 0; 0                                                          
1297.7;    0; OFF     ;     0;  6887; 0; 0                                                          
1298.7;    0; OFF     ;     0;  6866; 0; 0                                                          
1299.7;    0; OFF     ;     0;  6864; 0; 0                                                          
1300.7;    0; OFF     ;     0;  6842; 0; 0                                                          
1301.7;    0; OFF     ;     0;  6827; 0; 0                                                          
1302.7;    0; OFF     ;     0;  6819; 0; 0                                                          
1303.7;    0; OFF     ;     0;  6801; 0; 0                                                          
1304.7;    0; OFF     ;     0;  6794; 0; 0                                                          
1305.7;    0; OFF     ;     0;  6786; 0; 0                                                          
1306.7;    0; OFF     ;     0;  6776; 0; 0                                                          
1307.7;    0; OFF     ;     0;  6775; 0; 0                                                          
1308.7;    0; OFF     ;     0;  6773; 0; 0                                                          
1309.7;    0; OFF     ;     0;  6772; 0; 0                                                          
1310.7;    0; OFF     ;     0;  6772; 0; 0                                                          
1311.7;    0; OFF     ;     0;  6765; 0; 0                                                          
1312.7;    0; OFF     ;     0;  6759; 0; 0                                                          
1313.7;    0; OFF     ;     0;  6754; 0; 0                                                          
1314.7;    0; OFF     ;     0;  6738; 0; 0                                                          
1315.7;    0; OFF     ;     0;  6729; 0; 0                                                          
1316.7;    0; OFF     ;     0;  6717; 0; 0                                                          
1317.7;    0; OFF     ;     0;  6696; 0; 0                                                          
1318.7;    0; OFF     ;     0;  6691; 0; 0                                                          
1319.7;    0; OFF     ;     0;  6672; 0; 0                                                          
1320.7;    0; OFF     ;     0;  6651; 0; 0                                                          
1321.7;    0; OFF     ;     0;  6648; 0; 0                                                          
1322.7;    0; OFF     ;     0;  6626; 0; 0                                                          
1323.7;    0; OFF     ;     0;  6611; 0; 0                                                          
1324.7;    0; OFF     ;     0;  6604; 0; 0                                                          
1325.7;    0; OFF     ;     0;  6585; 0; 0                                                          
1326.7;    0; OFF     ;     0;  6577; 0; 0                                                          
1327.7;    0; OFF     ;     0;  6569; 0; 0                                                          
1328.7;    0; OFF     ;     0;  6559; 0; 0                                                          
1329.7;    0; OFF     ;     0;  6558; 0; 0                                                          
1330.7;    0; OFF     ;     0;  6554; 0; 0                                                          
1331.7;    0; OFF     ;     0;  6554; 0; 0                                                          
1332.7;    0; OFF     ;     0;  6554; 0; 0                                                          
1333.7;    0; OFF     ;     0;  6548; 0; 0                                                          
1334.7;    0; OFF     ;     0;  6541; 0; 0                                                          
1335.7;    0; OFF     ;     0;  6537; 0; 0                                                          
1336.7;    0; OFF     ;     0;  6521; 0; 0                                                          
1337.7;    0; OFF     ;     0;  6513; 0; 0                                                          
1338.7;    0; OFF     ;     0;  6501; 0; 0                                                          
1339.7;    0; OFF     ;     0;  6480; 0; 0                                                          
1340.7;    0; OFF     ;     0;  6475; 0; 0                                                          
1341.7;    0; OFF     ;     0;  6456; 0; 0                                                          
1342.7;    0; OFF     ;     0;  6435; 0; 0                                                          
1343.7;    0; OFF     ;     0;  6433; 0; 0                                                          
1344.7;    0; OFF     ;     0;  6411; 0; 0                                                          
1345.7;    0; OFF     ;     0;  6396; 0; 0                                                          
1346.7;    0; OFF     ;     0;  6388; 0; 0                                                          
1347.7;    0; OFF     ;     0;  6369; 0; 0                                                          
1348.7;    0; OFF     ;     0;  6361; 0; 0                                                          
1349.7;    0; OFF     ;     0;  6353; 0; 0                                                          
1350.7;    0; OFF     ;     0;  6342; 0; 0                                                          
1351.7;    0; OFF     ;     0;  6341; 0; 0                                                          
1352.7;    0; OFF     ;     0;  6337; 0; 0                                                          
1353.7;    0; OFF     ;     0;  6336; 0; 0                                                          
1354.7;    0; OFF     ;     0;  6336; 0; 0                                                          
1355.7;    0; OFF     ;     0;  6331; 0; 0                                                          
1356.7;    0; OFF     ;     0;  6324; 0; 0                                                          
1357.7;    0; OFF     ;     0;  6320; 0; 0                                                          
1358.7;    0; OFF     ;     0;  6305; 0; 0                                                          
1359.7;    0; OFF     ;     0;  6297; 0; 0                                                          
1360.7;    0; OFF     ;     0;  6285; 0; 0                                                          
1361.7;    0; OFF     ;     0;  6264; 0; 0                                                          
1362.7;    0; OFF     ;     0;  6259; 0; 0                                                          
1363.7;    0; OFF     ;     0;  6240; 0; 0                                                          
1364.7;    0; OFF     ;     0;  6219; 0; 0                                                          
1365.7;    0; OFF     ;     0;  6218; 0; 0                                                          
1366.7;    0; OFF     ;     0;  6196; 0; 0                                                          
1367.7;    0; OFF     ;     0;  6179; 0; 0                                                          
1368.7;    0; OFF     ;     0;  6172; 0; 0                                                          
1369.7;    0; OFF     ;     0;  6153; 0; 0                                                          
1370.7;    0; OFF     ;     0;  6145; 0; 0                                                          
1371.7;    0; OFF     ;     0;  6136; 0; 0                                                          
1372.7;    0; OFF     ;     0;  6125; 0; 0                                                          
1373.7;    0; OFF     ;     0;  6123; 0; 0                                                          
1374.7;    0; OFF     ;     0;  6119; 0; 0                                                          
1375.7;    0; OFF     ;     0;  6117; 0; 0                                                          
1376.7;    0; OFF     ;     0;  6117; 0; 0                                                          
1377.7;    0; OFF     ;     0;  6113; 0; 0                                                          
1378.7;    0; OFF     ;     0;  6107; 0; 0                                                          
1379.7;    0; OFF     ;     0;  6103; 0; 0                                                          
1380.7;    0; OFF     ;     0;  6089; 0; 0                                                          
1381.7;    0; OFF     ;     0;  6080; 0; 0                                                          
1382.7;    0; OFF     ;     0;  6069; 0; 0                                                          
1383.7;    0; OFF     ;     0;  6048; 0; 0                                                          
1384.7;    0; OFF     ;     0;  6042; 0; 0                                                          
1385.7;    0; OFF     ;     0;  6024; 0; 0                                                          
1386.7;    0; OFF     ;     0;  6003; 0; 0                                                          
1387.7;    0; OFF     ;     0;  6001; 0; 0                                                          
1388.7;    0; OFF     ;     0;  5980; 0; 0                                                          
1389.7;    0; OFF     ;     0;  5963; 0; 0                                                          
1390.7;    0; OFF     ;     0;  5956; 0; 0                                                          
1391.7;    0; OFF     ;     0;  5937; 0; 0                                                          
1392.7;    0; OFF     ;     0;  5928; 0; 0                                                          
1393.7;    0; OFF     ;     0;  5919; 0; 0                                                          
1394.7;    0; OFF     ;     0;  5907; 0; 0                                                          
1395.7;    0; OFF     ;     0;  5905; 0; 0                                                          
1396.7;    0; OFF     ;     0;  5900; 0; 0                                                          
1397.7;    0; OFF     ;     0;  5898; 0; 0                                                          
1398.7;    0; OFF     ;     0;  5898; 0; 0                                                          
1399.7;    0; OFF     ;     0;  5894; 0; 0                                                          
1400.7;    0; OFF     ;     0;  5889; 0; 0                                                          
1401.7;    0; OFF     ;     0;  5885; 0; 0                                                          
1402.7;    0; OFF     ;     0;  5872; 0; 0                                                          
1403.7;    0; OFF     ;     0;  5863; 0; 0                                                          
1404.7;    0; OFF     ;     0;  5852; 0; 0                                                          
1405.7;    0; OFF     ;     0;  5832; 0; 0                                                          
1406.7;    0; OFF     ;     0;  5826; 0; 0                                                          
1407.7;    0; OFF     ;     0;  5808; 0; 0                                                          
1408.7;    0; OFF     ;     0;  5786; 0; 0                                                          
1409.7;    0; OFF     ;     0;  5785; 0; 0                                                          
1410.7;    0; OFF     ;     0;  5764; 0; 0                                                          
1411.7;    0; OFF     ;     0;  5747; 0; 0                                                          
1412.7;    0; OFF     ;     0;  5740; 0; 0                                                          
1413.7;    0; OFF     ;     0;  5720; 0; 0                                                          
1414.7;    0; OFF     ;     0;  5711; 0; 0                                                          
1415.7;    0; OFF     ;     0;  5702; 0; 0                                                          
1416.7;    0; OFF     ;     0;  5690; 0; 0                                                          
1417.7;    0; OFF     ;     0;  5687; 0; 0                                                          
1418.7;    0; OFF     ;     0;  5682; 0; 0                                                          
1419.7;    0; OFF     ;     0;  5679; 0; 0                                                          
1420.7;    0; OFF     ;     0;  5679; 0; 0                                                          
1421.7;    0; OFF     ;     0;  5676; 0; 0                                                          
1422.7;    0; OFF     ;     0;  5670; 0; 0                                                          
1423.7;    0; OFF     ;     0;  5667; 0; 0                                                          
1424.7;    0; OFF     ;     0;  5654; 0; 0                                                          
1425.7;    0; OFF     ;     0;  5645; 0; 0                                                          
1426.7;    0; OFF     ;     0;  5635; 0; 0                                                          
1427.7;    0; OFF     ;     0;  5615; 0; 0                                                          
1428.7;    0; OFF     ;     0;  5609; 0; 0                                                          
1429.7;    0; OFF     ;     0;  5591; 0; 0                                                          
1430.7;    0; OFF     ;     0;  5570; 0; 0                                                          
1431.7;    0; OFF     ;     0;  5569; 0; 0                                                          
1432.7;    0; OFF     ;     0;  5547; 0; 0                                                          
1433.7;    0; OFF     ;     0;  5530; 0; 0                                                          
1434.7;    0; OFF     ;     0;  5523; 0; 0                                                          
1435.7;    0; OFF     ;     0;  5503; 0; 0                                                          
1436.7;    0; OFF     ;     0;  5494; 0; 0                                                          
1437.7;    0; OFF     ;     0;  5485; 0; 0                                                          
1438.7;    0; OFF     ;     0;  5472; 0; 0                                                          
1439.7;    0; OFF     ;     0;  5469; 0; 0                                                          
1440.7;    0; OFF     ;     0;  5464; 0; 0                                                          
1441.7;    0; OFF     ;     0;  5461; 0; 0                                                          
1442.7;    0; OFF     ;     0;  5461; 0; 0                                                          
1443.7;    0; OFF     ;     0;  5458; 0; 0                                                          
1444.7;    0; OFF     ;     0;  5453; 0; 0                                                          
1445.7;    0; OFF     ;     0;  5450; 0; 0                                                          
1446.7;    0; OFF     ;     0;  5438; 0; 0                                                          
1447.8;    0; OFF     ;     0;  5429; 0; 0                                                          
1448.8;    0; OFF     ;     0;  5419; 0; 0                                                          
1449.8;    0; OFF     ;     0;  5400; 0; 0                                                          
1450.8;    0; OFF     ;     0;  5393; 0; 0                                                          
1451.8;    0; OFF     ;     0;  5376; 0; 0                                                          
1452.8;    0; OFF     ;     0;  5355; 0; 0                                                          
1453.8;    0; OFF     ;     0;  5354; 0; 0                                                          
1454.8;    0; OFF     ;     0;  5332; 0; 0                                                          
1455.8;    0; OFF     ;     0;  5314; 0; 0                                                          
1456.8;    0; OFF     ;     0;  5308; 0; 0                                                          
1457.8;    0; OFF     ;     0;  5288; 0; 0                                                          
1458.8;    0; OFF     ;     0;  5277; 0; 0                                                          
1459.8;    0; OFF     ;     0;  5268; 0; 0                                                          
1460.8;    0; OFF     ;     0;  5255; 0; 0                                                          
1461.8;    0; OFF     ;     0;  5252; 0; 0                                                          
1462.8;    0; OFF     ;     0;  5246; 0; 0                                                          
1463.8;    0; OFF     ;     0;  5242; 0; 0                                                          
1464.8;    0; OFF     ;     0;  5242; 0; 0                                                          
1465.8;    0; OFF     ;     0;  5240; 0; 0                                                          
1466.8;    0; OFF     ;     0;  5235; 0; 0                                                          
1467.8;    0; OFF     ;     0;  5233; 0; 0                                                          
1468.8;    0; OFF     ;     0;  5221; 0; 0                                                          
1469.8;    0; OFF     ;     0;  5212; 0; 0                                                          
1470.8;    0; OFF     ;     0;  5203; 0; 0                                                          
1471.8;    0; OFF     ;     0;  5184; 0; 0                                                          
1472.8;    0; OFF     ;     0;  5177; 0; 0                                                          
1473.8;    0; OFF     ;     0;  5160; 0; 0                                                          
1474.8;    0; OFF     ;     0;  5139; 0; 0                                                          
1475.8;    0; OFF     ;     0;  5137; 0; 0                                                          
1476.8;    0; OFF     ;     0;  5116; 0; 0                                                          
1477.8;    0; OFF     ;     0;  5098; 0; 0                                                          
1478.8;    0; OFF     ;     0;  5092; 0; 0                                                          
1479.8;    0; OFF     ;     0;  5072; 0; 0                                                          
1480.8;    0; OFF     ;     0;  5061; 0; 0                                                          
1481.8;    0; OFF     ;     0;  5052; 0; 0                                                          
1482.8;    0; OFF     ;     0;  5038; 0; 0                                                          
1483.8;    0; OFF     ;     0;  5035; 0; 0                                                          
1484.8;    0; OFF     ;     0;  5029; 0; 0                                                          
1485.8;    0; OFF     ;     0;  5024; 0; 0                                                          
1486.8;    0; OFF     ;     0;  5024; 0; 0                                                          
1487.8;    0; OFF     ;     0;  5022; 0; 0                                                          
1488.8;    0; OFF     ;     0;  5018; 0; 0                                                          
1489.8;    0; OFF     ;     0;  5016; 0; 0                                                          
1490.8;    0; OFF     ;     0;  5005; 0; 0                                                          
1491.8;    0; OFF     ;     0;  4996; 0; 0                                                          
1492.8;    0; OFF     ;     0;  4988; 0; 0                                                          
1493.8;    0; OFF     ;     0;  4969; 0; 0                                                          
1494.8;    0; OFF     ;     0;  4962; 0; 0                                                          
1495.8;    0; OFF     ;     0;  4945; 0; 0                                                          
1496.8;    0; OFF     ;     0;  4924; 0; 0                                                          
1497.8;    0; OFF     ;     0;  4922; 0; 0                                                          
1498.8;    0; OFF     ;     0;  4901; 0; 0                                                          
1499.8;    0; OFF     ;     0;  4883; 0; 0                                                          
1500.8;    0; OFF     ;     0;  4877; 0; 0                                                          
1501.8;    0; OFF     ;     0;  4857; 0; 0                                                          
1502.8;    0; OFF     ;     0;  4845; 0; 0                                                          
1503.8;    0; OFF     ;     0;  4837; 0; 0                                                          
1504.8;    0; OFF     ;     0;  4822; 0; 0                                                          
1505.8;    0; OFF     ;     0;  4818; 0; 0                                                          
1506.8;    0; OFF     ;     0;  4812; 0; 0                                                          
1507.8;    0; OFF     ;     0;  4807; 0; 0                                                          
1508.8;    0; OFF     ;     0;  4807; 0; 0                                                          
1509.8;    0; OFF     ;     0;  4805; 0; 0                                                          
1510.8;    0; OFF     ;     0;  4802; 0; 0                                                          
1511.8;    0; OFF     ;     0;  4800; 0; 0                                                          
1512.8;    0; OFF     ;     0;  4789; 0; 0                                                          
1513.8;    0; OFF     ;     0;  4781; 0; 0                                                          
1514.8;    0; OFF     ;     0;  4773; 0; 0                                                          
1515.8;    0; OFF     ;     0;  4754; 0; 0                                                          
1516.8;    0; OFF     ;     0;  4747; 0; 0                                                          
1517.8;    0; OFF     ;     0;  4731; 0; 0                                                          
1518.8;    0; OFF     ;     0;  4709; 0; 0                                                          
1519.8;    0; OFF     ;     0;  4707; 0; 0                                                          
1520.8;    0; OFF     ;     0;  4686; 0; 0                                                          
1521.8;    0; OFF     ;     0;  4667; 0; 0                                                          
1522.8;    0; OFF     ;     0;  4662; 0; 0                                                          
1523.8;    0; OFF     ;     0;  4641; 0; 0                                                          
1524.8;    0; OFF     ;     0;  4629; 0; 0                                                          
1525.8;    0; OFF     ;     0;  4620; 0; 0                                                          
1526.8;    0; OFF     ;     0;  4605; 0; 0                                                          
1527.8;    0; OFF     ;     0;  4600; 0; 0                                                          
1528.8;    0; OFF     ;     0;  4594; 0; 0                                                          
1529.8;    0; OFF     ;     0;  4588; 0; 0                                                          
1530.8;    0; OFF     ;     0;  4588; 0; 0                                                          
1531.8;    0; OFF     ;     0;  4587; 0; 0                                                          
1532.8;    0; OFF     ;     0;  4584; 0; 0                                                          
1533.8;    0; OFF     ;     0;  4582; 0; 0                                                          
1534.8;    0; OFF     ;     0;  4572; 0; 0                                                          
1535.8;    0; OFF     ;     0;  4564; 0; 0                                                          
1536.8;    0; OFF     ;     0;  4556; 0; 0                                                          
1537.8;    0; OFF     ;     0;  4538; 0; 0                                                          
1538.8;    0; OFF     ;     0;  4530; 0; 0                                                          
1539.8;    0; OFF     ;     0;  4514; 0; 0                                                          
1540.8;    0; OFF     ;     0;  4493; 0; 0                                                          
1541.8;    0; OFF     ;     0;  4490; 0; 0                                                          
1542.8;    0; OFF     ;     0;  4469; 0; 0                                                          
1543.8;    0; OFF     ;     0;  4450; 0; 0                                                          
1544.8;    0; OFF     ;     0;  4445; 0; 0                                                          
1545.8;    0; OFF     ;     0;  4424; 0; 0                                                          
1546.8;    0; OFF     ;     0;  4412; 0; 0                                                          
1547.8;    0; OFF     ;     0;  4403; 0; 0                                                          
1548.8;    0; OFF     ;     0;  4388; 0; 0                                                          
1549.8;    0; OFF     ;     0;  4383; 0; 0                                                          
1550.8;    0; OFF     ;     0;  4376; 0; 0                                                          
1551.8;    0; OFF     ;     0;  4370; 0; 0                                                          
1552.8;    0; OFF     ;     0;  4370; 0; 0                                                          
1553.8;    0; OFF     ;     0;  4369; 0; 0                                                          
1554.8;    0; OFF     ;     0;  4367; 0; 0                                                          
1555.8;    0; OFF     ;     0;  4365; 0; 0                                                          
1556.8;    0; OFF     ;     0;  4356; 0; 0                                                          
1557.8;    0; OFF     ;     0;  4348; 0; 0                                                          
1558.8;    0; OFF     ;     0;  4340; 0; 0                                                          
1559.8;    0; OFF     ;     0;  4323; 0; 0                                                          
1560.8;    0; OFF     ;     0;  4315; 0; 0                                                          
1561.8;    0; OFF     ;     0;  4300; 0; 0                                                          
1562.8;    0; OFF     ;     0;  4278; 0; 0                                                          
1563.8;    0; OFF     ;     0;  4275; 0; 0                                                          
1564.8;    0; OFF     ;     0;  4254; 0; 0                                                          
1565.8;    0; OFF     ;     0;  4235; 0; 0                                                          
1566.8;    0; OFF     ;     0;  4230; 0; 0                                                          
1567.8;    0; OFF     ;     0;  4209; 0; 0                                                          
1568.8;    0; OFF     ;     0;  4196; 0; 0                                                          
1569.8;    0; OFF     ;     0;  4187; 0; 0                                                          
1570.8;    0; OFF     ;     0;  4171; 0; 0                                                          
1571.9;    0; OFF     ;     0;  4166; 0; 0                                                          
1572.9;    0; OFF     ;     0;  4159; 0; 0                                                          
1573.9;    0; OFF     ;     0;  4152; 0; 0                                                          
1574.9;    0; OFF     ;     0;  4152; 0; 0                                                          
1575.9;    0; OFF     ;     0;  4151; 0; 0                                                          
1576.9;    0; OFF     ;     0;  4149; 0; 0                                                          
1577.9;    0; OFF     ;     0;  4147; 0; 0                                                          
1578.9;    0; OFF     ;     0;  4139; 0; 0                                                          
1579.9;    0; OFF     ;     0;  4131; 0; 0                                                          
1580.9;    0; OFF     ;     0;  4124; 0; 0                                                          
1581.9;    0; OFF     ;     0;  4107; 0; 0                                                          
1582.9;    0; OFF     ;     0;  4099; 0; 0                                                          
1583.9;    0; OFF     ;     0;  4084; 0; 0                                                          
1584.9;    0; OFF     ;     0;  4063; 0; 0                                                          
1585.9;    0; OFF     ;     0;  4059; 0; 0                                                          
1586.9;    0; OFF     ;     0;  4039; 0; 0                                                          
1587.9;    0; OFF     ;     0;  4019; 0; 0                                                          
1588.9;    0; OFF     ;     0;  4015; 0; 0                                                          
1589.9;    0; OFF     ;     0;  3994; 0; 0                                                          
1590.9;    0; OFF     ;     0;  3980; 0; 0                                                          
1591.9;    0; OFF     ;     0;  3972; 0; 0                                                          
1592.9;    0; OFF     ;     0;  3955; 0; 0                                                          
1593.9;    0; OFF     ;     0;  3950; 0; 0                                                          
1594.9;    0; OFF     ;     0;  3942; 0; 0                                                          
1595.9;    0; OFF     ;     0;  3935; 0; 0                                                          
1596.9;    0; OFF     ;     0;  3934; 0; 0                                                          
1597.9;    0; OFF     ;     0;  3933; 0; 0                                                          
1598.9;    0; OFF     ;     0;  3931; 0; 0                                                          
1599.9;    0; OFF     ;     0;  3930; 0; 0                                                          
1600.9;    0; OFF     ;     0;  3922; 0; 0                                                          
1601.9;    0; OFF     ;     0;  3914; 0; 0                                                          
1602.9;    0; OFF     ;     0;  3908; 0; 0                                                          
1603.9;    0; OFF     ;     0;  3891; 0; 0                                                          
1604.9;    0; OFF     ;     0;  3883; 0; 0                                                          
1605.9;    0; OFF     ;     0;  3869; 0; 0                                                          
1606.9;    0; OFF     ;     0;  3847; 0; 0                                                          
1607.9;    0; OFF     ;     0;  3844; 0; 0                                                          
1608.9;    0; OFF     ;     0;  3823; 0; 0                                                          
1609.9;    0; OFF     ;     0;  3804; 0; 0                                                          
1610.9;    0; OFF     ;     0;  3799; 0; 0                                                          
